date,L_1,L_2,L_3,L_4,L_5,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,P_15,P_16,P_17,P_18,P_19,P_20,P_21,P_22,P_23,P_24,P_25,P_26,P_27,P_28,P_29,P_30,P_31,P_32,P_33,P_34,P_35,P_36,P_37,P_38,P_39
5/16/2013,4,21,23,29,37,0,2,1,1,0,1,0,0,0,0,2,2,1,0,1,1,0,1,1,1,2,0,1,1,0,0,1,0,2,2,0,0,0,1,0,1,2,2,0
5/17/2013,17,19,20,26,35,1,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,1,2,2,1,0,0,1,1,1,0,2,1,0,0,0,1,1,2,1,1
5/18/2013,2,8,18,22,26,0,2,0,1,0,1,0,1,2,1,0,2,0,1,1,0,0,2,1,0,0,2,0,2,1,1,2,1,1,0,1,0,1,1,0,1,1,0,0
5/19/2013,9,20,26,30,37,0,0,0,1,1,0,1,0,1,0,0,2,1,1,0,1,0,1,2,2,0,0,1,0,2,3,0,2,2,1,0,0,1,1,0,1,2,0,0
5/20/2013,1,13,18,19,20,2,0,0,0,2,1,0,1,3,0,1,1,1,0,0,0,1,2,2,1,0,1,0,1,2,0,1,2,1,0,1,0,2,0,0,0,1,0,0
5/21/2013,3,7,13,23,36,0,0,1,0,3,0,1,0,0,1,0,1,1,0,1,0,2,1,0,2,1,0,1,0,1,1,2,0,1,0,0,0,2,0,2,1,2,1,1
5/22/2013,10,23,30,31,33,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,3,1,0,3,1,0,0,1,0,0,0,2,1,0,1,1,3,1,0,0,1,0,0,1
5/23/2013,10,27,30,36,39,0,1,0,1,1,1,3,2,1,1,1,0,2,1,0,0,0,1,0,1,0,0,1,1,0,0,1,2,1,2,1,0,0,0,1,1,0,0,2
5/24/2013,7,9,28,29,33,1,2,0,1,0,0,2,1,1,2,1,0,1,1,1,1,2,0,1,1,0,2,0,1,0,0,0,1,1,1,0,1,2,0,0,1,0,1,0
5/25/2013,12,17,21,23,24,1,1,0,1,0,0,0,1,2,0,1,1,0,1,1,1,3,1,1,0,1,0,5,1,2,1,0,0,0,0,1,1,0,1,0,0,0,1,0
5/26/2013,4,5,9,18,27,0,0,1,1,1,1,1,0,2,0,2,0,1,1,0,0,0,1,1,2,2,0,1,1,2,0,2,0,1,0,1,0,2,0,0,0,0,3,0
5/27/2013,1,8,10,26,35,2,1,0,0,0,0,1,1,0,2,1,0,2,0,0,0,2,0,1,0,0,1,0,2,1,2,0,0,1,0,0,2,1,0,3,1,1,1,1
5/28/2013,22,24,27,29,30,1,0,0,1,1,0,0,1,1,1,0,0,1,2,1,1,0,0,1,1,0,2,0,2,2,1,2,1,1,1,0,0,1,2,1,0,0,0,1
5/29/2013,7,9,12,26,31,1,1,0,1,0,1,1,1,1,1,0,4,0,1,1,1,0,2,0,1,0,1,1,1,1,1,2,1,0,0,1,0,2,0,1,0,0,0,0
5/30/2013,7,13,21,30,36,1,1,1,0,1,0,3,1,1,1,1,0,3,0,0,0,0,1,0,1,2,0,0,2,1,0,2,1,0,2,0,1,0,0,0,2,1,0,0
5/31/2013,1,9,17,21,28,2,0,0,1,1,0,1,1,1,0,1,0,1,0,0,2,1,1,1,1,1,1,0,0,0,0,1,3,1,0,2,2,0,0,1,1,1,0,1
6/1/2013,1,2,11,15,35,2,2,1,1,0,0,2,0,1,2,2,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,2,1,0,1,0,0,1,0,1,0,1,0,0
6/2/2013,1,6,19,21,31,1,1,0,0,1,1,1,0,0,0,1,0,2,1,0,0,1,1,2,1,1,1,0,1,0,1,1,0,1,2,2,0,1,1,0,1,0,1,2
6/3/2013,7,28,33,34,37,0,0,0,1,0,0,2,0,2,1,3,3,1,0,1,0,0,2,0,2,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,3,0,1
6/4/2013,2,4,13,28,30,1,3,0,1,0,1,0,0,0,2,0,0,1,1,0,2,0,1,1,0,2,1,1,1,1,1,0,1,0,3,2,1,0,0,1,1,0,0,0
6/5/2013,3,12,20,21,34,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,2,0,0,1,2,0,1,1,1,0,1,3,4,0,1,1,0,3,0,2,0,1,0
6/6/2013,23,26,27,34,36,1,0,1,1,1,1,1,1,0,0,0,0,0,2,0,0,2,0,0,1,0,2,2,1,0,2,1,1,0,1,0,0,2,1,0,4,1,0,0
6/7/2013,9,10,20,29,31,0,2,0,0,2,1,1,1,2,2,1,1,0,1,0,0,2,1,0,1,0,1,0,1,0,0,1,0,1,0,2,0,0,0,1,1,0,2,2
6/8/2013,3,10,31,32,37,1,2,1,0,1,0,1,1,0,3,0,1,0,0,1,1,1,1,1,1,0,0,2,2,1,0,0,1,2,0,1,1,1,1,0,0,1,0,0
6/9/2013,16,19,20,35,36,3,0,1,2,1,0,1,0,0,2,0,0,0,0,0,1,1,0,1,2,2,1,2,1,0,0,1,1,0,0,1,1,0,0,1,3,0,1,0
6/10/2013,3,6,19,34,39,1,1,3,0,1,1,0,0,0,0,0,0,0,2,0,2,0,1,2,1,0,1,2,0,2,1,0,0,0,1,0,2,1,1,0,1,0,2,1
6/11/2013,13,14,16,18,39,1,1,1,1,0,0,0,3,0,1,0,0,2,2,3,1,1,1,1,0,1,0,1,0,0,0,1,2,0,1,0,0,0,0,0,1,1,2,1
6/12/2013,15,22,28,36,37,2,0,1,0,1,0,0,1,0,1,0,0,0,0,2,1,0,1,1,1,0,2,1,0,0,0,1,3,1,0,1,0,0,2,0,3,3,0,1
6/13/2013,3,4,15,36,38,0,1,1,1,0,0,0,0,0,0,2,0,1,0,3,0,1,0,1,1,2,2,1,0,2,2,0,0,0,1,0,1,2,1,1,1,0,2,0
6/14/2013,1,2,3,23,39,1,1,3,0,0,0,0,0,0,2,1,1,2,1,0,0,0,0,1,2,0,0,1,0,1,1,0,0,0,0,1,0,1,2,1,3,0,1,3
6/15/2013,15,16,30,38,39,1,1,0,0,0,2,0,1,0,0,0,1,2,0,2,1,0,1,1,0,0,0,1,1,1,0,1,2,0,1,1,1,1,1,1,1,1,2,1
6/16/2013,2,4,7,11,30,1,1,1,1,0,0,2,1,0,0,4,0,0,0,1,1,1,0,1,2,1,0,1,0,1,1,1,0,2,1,0,1,0,1,0,2,0,0,1
6/17/2013,5,20,21,29,31,0,0,0,0,2,3,0,0,0,0,0,1,0,1,1,1,0,0,1,2,1,0,2,0,0,1,0,1,3,1,2,1,0,0,1,1,2,1,1
6/18/2013,3,15,27,32,39,0,1,1,1,1,2,0,0,0,0,1,0,0,0,2,1,0,2,0,1,1,2,0,0,1,1,2,0,1,1,2,1,2,0,1,1,0,0,1
6/19/2013,13,16,23,32,36,1,0,0,2,0,0,2,1,0,0,0,1,2,0,0,3,0,0,0,1,0,0,2,1,1,2,1,0,0,0,1,2,1,0,2,2,1,1,0
6/20/2013,13,17,26,30,39,0,2,0,1,0,0,1,0,1,1,0,0,2,1,2,0,1,0,1,0,0,1,1,0,2,1,3,0,1,2,1,0,1,0,0,0,2,1,1
6/21/2013,13,21,33,35,37,0,0,0,0,2,1,1,0,2,2,0,0,2,1,1,1,0,0,3,1,2,0,0,1,1,2,0,0,0,1,0,0,1,1,2,0,2,0,0
6/22/2013,15,18,19,28,32,1,0,0,0,0,0,1,0,0,0,2,1,0,0,2,1,0,1,2,0,0,0,2,0,1,1,1,2,2,2,1,2,0,0,1,1,2,0,1
6/23/2013,1,3,11,35,38,1,0,1,1,0,1,0,0,1,0,2,1,0,3,0,0,0,1,1,1,3,0,1,0,0,0,1,1,0,1,1,0,2,1,1,1,0,2,1
6/24/2013,4,20,22,31,37,1,2,0,1,0,0,0,0,0,0,2,0,1,0,1,2,1,1,0,2,1,1,0,2,1,2,0,1,0,1,2,0,1,0,1,1,1,0,1
6/25/2013,8,12,20,25,39,0,1,1,1,0,0,2,2,0,1,0,4,2,0,0,1,1,0,0,3,0,0,0,1,2,0,0,0,0,2,0,0,1,0,1,1,1,0,2
6/26/2013,12,24,30,34,36,0,1,0,0,0,1,0,1,0,1,0,3,0,3,0,0,0,1,0,0,1,1,0,4,1,1,0,0,2,2,0,1,0,2,0,2,1,0,1
6/27/2013,8,11,15,29,33,0,3,0,0,0,0,0,1,0,1,1,1,3,1,2,1,0,0,0,1,2,0,1,0,0,0,0,1,2,1,0,1,2,0,2,1,1,1,0
6/28/2013,12,31,32,33,37,1,0,1,0,0,1,0,0,0,0,2,1,2,2,0,0,0,0,0,0,1,1,0,2,0,1,0,0,3,0,1,2,1,2,1,1,3,0,1
6/29/2013,12,17,26,29,38,0,0,0,1,0,0,0,2,2,0,1,2,0,0,0,0,3,2,2,0,0,0,4,0,2,1,1,0,3,0,1,0,0,0,0,0,1,2,0
6/30/2013,10,11,13,21,38,1,2,0,2,1,1,0,0,0,2,1,0,1,1,1,0,0,1,0,2,1,1,0,2,1,0,1,0,0,1,0,0,0,0,3,0,1,1,2
7/1/2013,2,8,23,31,38,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,1,0,2,1,0,3,0,0,1,0,1,0,0,2,0,1,0,1,0,0,2,0
7/2/2013,16,20,31,34,35,0,0,0,1,1,0,0,3,0,1,1,0,3,0,1,1,1,0,2,1,2,0,1,0,0,0,0,1,1,1,2,0,0,2,1,0,1,2,0
7/3/2013,4,23,25,31,39,0,0,1,1,1,1,1,0,0,0,0,0,0,2,0,2,2,0,1,1,0,1,1,0,2,0,0,2,1,0,2,3,0,0,1,0,2,0,2
7/4/2013,1,11,26,29,33,2,0,1,1,1,0,0,2,2,1,3,0,1,0,0,1,1,2,0,0,0,0,1,0,0,4,0,0,2,0,0,0,1,0,0,1,0,2,1
7/5/2013,10,20,26,27,38,0,0,1,3,1,1,0,0,1,2,1,0,1,0,0,0,0,0,0,2,1,2,1,0,0,1,1,2,0,0,2,2,1,1,0,1,0,2,0
7/6/2013,12,18,20,27,28,0,0,0,1,0,0,0,1,3,1,1,3,0,1,1,2,2,1,0,2,0,1,1,1,0,1,1,1,0,1,1,2,0,0,1,0,0,0,0
7/7/2013,2,11,14,23,32,0,2,0,1,0,1,0,1,1,2,4,0,0,1,1,1,1,0,0,1,0,1,2,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1
7/8/2013,2,7,18,20,33,1,2,0,1,2,0,2,1,0,0,2,0,1,0,1,0,2,1,0,2,0,0,0,1,0,1,0,1,1,0,1,2,1,1,1,0,0,1,1
7/9/2013,8,12,30,32,34,1,0,1,0,1,1,2,1,0,1,1,1,0,0,2,1,1,0,0,3,1,0,1,0,0,0,0,0,0,2,1,2,2,1,0,1,1,0,1
7/10/2013,10,17,23,28,34,0,0,1,0,0,2,1,0,0,2,1,0,1,0,1,0,3,1,0,0,0,0,1,1,1,2,1,2,2,1,1,0,0,2,1,0,1,0,1
7/11/2013,1,10,26,30,39,2,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,3,0,0,2,0,0,0,3,1,1,0,0,2,0,0,2,1
7/12/2013,5,18,32,34,35,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,2,0,2,0,1,0,1,0,1,2,1,1,1,0,2,2,1,2,2,2,1,0,1,0
7/13/2013,4,19,21,24,25,2,1,1,2,2,1,1,1,1,0,1,0,1,0,0,0,1,1,3,1,1,0,0,1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,0
7/14/2013,1,13,20,25,32,1,2,1,1,0,1,0,1,0,2,0,0,2,1,1,0,0,1,2,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,2,3,1,0,0
7/15/2013,3,12,13,16,18,0,0,4,2,0,1,1,0,0,0,2,1,3,1,0,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,1
7/16/2013,2,8,12,31,36,0,3,1,0,1,0,1,2,0,3,1,1,0,0,0,1,0,2,0,0,1,0,1,1,0,2,0,1,0,0,3,1,0,0,1,1,1,1,0
7/17/2013,7,10,12,14,25,2,0,1,0,0,1,2,0,1,1,0,1,1,4,0,2,0,1,0,0,0,0,2,0,2,1,0,1,1,2,1,0,0,1,0,1,1,0,0
7/18/2013,10,12,16,21,30,2,0,2,0,1,0,2,1,2,2,0,2,0,1,2,1,0,0,0,0,1,1,1,0,1,2,2,0,2,1,0,0,0,1,0,0,0,0,0
7/19/2013,9,13,25,29,36,0,0,1,0,1,0,0,0,1,1,1,3,2,0,0,0,1,1,0,0,0,1,0,1,2,0,1,2,1,0,1,1,1,0,2,1,2,0,2
7/20/2013,3,11,22,26,31,0,1,2,1,1,1,0,2,0,1,2,0,1,0,0,1,0,1,1,1,0,1,0,1,0,2,0,1,1,1,2,1,0,2,1,0,0,1,0
7/21/2013,13,19,25,36,37,0,0,0,1,0,1,1,1,0,0,0,1,2,0,0,0,0,1,1,1,1,0,1,0,1,2,0,3,1,1,0,2,2,1,0,1,2,1,1
7/22/2013,10,13,18,22,23,2,0,0,0,0,0,0,0,0,1,3,0,2,2,1,1,1,1,1,0,1,1,1,0,2,0,1,1,2,0,0,0,0,0,1,1,1,2,1
7/23/2013,1,18,24,37,39,1,2,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,2,0,0,1,1,1,1,2,2,1,3
7/24/2013,5,9,11,18,34,1,1,0,2,2,0,1,2,1,3,1,0,3,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,2,0,2,1,1,0,0,0,0,0
7/25/2013,5,9,15,23,34,1,1,0,1,1,0,0,2,2,1,1,1,0,1,2,0,0,1,0,1,0,1,2,1,2,2,0,1,1,1,0,0,0,1,1,0,1,0,0
7/26/2013,24,26,28,31,33,1,2,0,0,0,0,1,1,1,1,0,0,1,2,0,0,1,0,2,0,0,0,1,3,0,1,1,1,1,0,3,2,2,0,0,1,0,0,1
7/27/2013,4,6,13,17,25,0,1,0,2,0,2,2,1,0,0,0,1,1,2,0,0,1,1,0,0,2,0,1,3,3,3,1,0,1,0,2,0,0,0,0,0,0,0,0
7/28/2013,5,15,25,29,39,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,2,0,1,0,0,1,2,2,0,0,1,3,0,1,1,0,1,1,2,1,0,1
7/29/2013,3,20,23,25,39,1,1,2,0,0,0,1,1,2,0,2,0,0,0,1,0,1,0,1,4,1,1,2,0,2,2,0,0,0,0,0,0,0,1,1,0,2,0,1
7/30/2013,2,4,11,30,31,1,3,0,2,0,0,1,1,1,0,1,0,1,0,2,0,2,0,0,0,1,0,0,1,0,0,1,1,1,2,2,1,0,0,0,3,0,2,0
7/31/2013,6,15,33,37,38,1,0,2,0,1,1,1,0,0,1,0,0,0,0,2,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,2,0,5,0,1,1,1,2,3
8/1/2013,1,2,17,33,37,1,2,1,0,0,0,0,0,3,0,3,0,1,1,0,1,2,0,0,1,1,1,0,0,2,2,0,0,0,1,0,1,2,1,1,0,1,0,1
8/2/2013,3,12,19,24,38,0,0,3,0,0,0,0,0,1,2,1,1,1,1,0,0,0,0,2,2,0,0,1,1,1,1,2,0,1,0,0,0,2,2,1,0,2,2,0
8/3/2013,9,16,25,28,30,2,1,1,0,0,0,2,0,3,1,0,2,1,1,2,1,0,1,0,1,1,1,0,1,1,0,2,1,0,1,0,0,0,0,0,1,2,0,0
8/4/2013,10,12,17,24,25,0,0,1,2,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,2,1,1,1,0,0,0,0,2,1,1,2,0,0,1,2
8/5/2013,1,3,12,23,27,4,0,2,0,0,0,1,1,0,1,1,1,0,0,3,0,0,0,1,1,0,0,3,1,1,1,1,1,0,2,1,0,0,0,0,1,1,0,1
8/6/2013,10,12,14,23,35,0,1,0,1,2,1,1,1,0,2,0,1,1,2,0,0,0,0,2,2,2,1,2,0,0,1,1,1,0,2,0,0,1,0,1,0,0,1,0
8/7/2013,5,15,29,37,38,1,0,0,1,2,0,1,1,0,0,1,1,2,1,1,1,1,1,0,0,1,2,1,1,0,2,0,1,1,0,0,1,0,0,1,0,2,2,0
8/8/2013,2,6,7,21,34,0,1,1,0,0,2,1,0,1,0,4,0,0,0,0,1,0,0,0,1,1,1,2,1,1,2,1,1,1,0,1,0,1,1,0,0,2,2,0
8/9/2013,6,12,17,32,34,1,0,0,0,0,3,1,0,1,2,1,2,1,0,1,0,2,0,0,2,1,0,1,0,0,0,2,1,0,0,1,1,1,2,2,0,0,1,0
8/10/2013,6,14,28,37,39,1,1,1,0,1,1,1,1,0,0,2,1,1,2,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,3,3,2
8/11/2013,6,15,24,31,37,2,0,2,2,0,2,0,1,0,2,1,0,2,0,2,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,2,0,1,0,1,1,1,1,2
8/12/2013,5,6,7,32,37,0,0,0,0,2,2,2,2,0,0,2,0,1,0,0,1,2,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,2,1,3
8/13/2013,10,25,27,31,34,0,1,0,0,0,1,0,1,0,2,1,1,1,1,0,1,3,1,0,0,0,0,0,1,1,0,1,1,0,0,2,0,0,3,1,2,2,0,2
8/14/2013,4,20,34,36,39,0,1,1,1,0,1,1,0,0,2,1,0,1,0,0,1,0,1,0,1,0,0,2,0,1,0,1,2,0,1,0,1,2,2,1,3,0,1,1
8/15/2013,3,4,12,15,35,1,0,2,1,0,1,2,0,1,1,1,2,1,1,2,2,2,0,0,2,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
8/16/2013,6,7,9,15,34,2,0,1,0,0,1,2,0,1,1,1,0,1,0,1,2,1,0,0,1,0,0,0,0,0,2,0,1,1,1,2,1,2,1,1,1,1,1,0
8/17/2013,3,15,17,24,31,1,0,1,1,1,0,0,1,1,1,0,2,1,2,1,1,2,1,1,1,1,0,0,1,0,1,1,0,0,2,1,1,0,1,0,2,0,0,0
8/18/2013,2,8,26,36,38,0,2,0,1,0,1,0,2,0,1,0,1,0,1,1,0,1,0,1,3,0,1,0,0,1,2,0,0,0,0,3,0,0,1,1,1,1,3,1
8/19/2013,3,19,21,24,37,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2,0,0,3,0,2,0,3,1,0,0,0,1,0,2,2,2,0,0
8/20/2013,14,17,26,30,34,2,1,1,0,1,0,0,1,0,1,0,1,1,1,2,1,2,2,0,0,1,0,2,0,0,1,0,0,2,2,1,0,0,3,0,1,0,0,0
8/21/2013,3,5,16,18,24,0,0,2,1,1,0,0,1,1,1,0,1,2,4,0,1,2,1,1,0,0,0,0,1,0,0,3,1,2,0,1,1,1,1,0,0,0,0,0
8/22/2013,3,12,18,24,33,1,0,2,0,1,0,1,1,1,0,1,1,0,0,2,0,2,1,1,1,0,0,1,2,1,1,0,1,0,1,2,1,1,1,0,1,0,0,1
8/23/2013,17,20,26,31,37,3,1,2,0,1,0,0,1,1,2,0,0,0,0,0,1,1,0,0,2,1,0,1,1,1,2,0,1,0,0,1,2,0,1,1,1,2,0,0
8/24/2013,10,11,20,26,30,0,0,1,0,1,1,0,0,0,2,1,0,0,1,0,2,3,2,0,1,1,0,1,1,0,1,0,1,1,2,1,1,0,1,2,2,0,0,0
8/25/2013,5,8,20,27,34,0,1,1,0,2,2,1,1,1,1,0,0,1,1,2,1,0,0,1,1,1,0,2,0,0,1,1,1,0,0,1,0,1,2,1,1,0,1,0
8/26/2013,6,10,16,21,23,1,1,0,0,0,1,2,1,1,1,1,0,0,1,0,1,1,0,0,0,2,1,1,1,2,1,1,0,1,1,1,0,0,1,2,0,1,0,2
8/27/2013,3,7,11,20,22,0,1,1,1,1,0,1,1,0,0,2,1,0,0,0,2,0,0,2,3,1,2,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,2,2
8/28/2013,2,7,13,15,23,1,2,0,1,1,1,1,2,1,1,0,0,1,0,2,1,0,0,1,1,2,0,2,1,2,1,0,1,0,2,0,0,0,1,0,1,0,0,0
8/29/2013,2,10,18,26,32,0,3,1,1,0,1,0,1,0,3,0,0,1,0,1,1,0,2,0,1,0,0,0,2,0,1,0,0,2,2,1,2,0,1,0,0,2,1,0
8/30/2013,10,16,21,22,39,0,2,1,1,0,1,1,0,1,1,1,0,1,2,0,1,0,0,0,0,1,2,1,1,0,0,1,2,0,1,1,0,0,1,1,0,2,1,2
8/31/2013,1,3,8,23,24,1,0,1,1,2,0,1,1,1,0,1,0,0,0,1,2,1,1,2,0,1,0,3,1,1,0,2,1,0,0,0,1,1,1,0,1,0,1,0
9/1/2013,19,23,25,28,36,0,0,0,1,2,1,1,0,1,0,1,0,1,1,1,0,1,0,2,0,1,0,2,0,2,1,0,1,1,1,0,0,1,1,2,2,1,1,0
9/2/2013,11,13,15,23,33,0,1,0,0,1,1,1,0,2,1,1,0,1,0,1,1,1,0,0,1,0,0,2,0,1,2,2,0,0,3,0,0,1,1,2,0,1,1,1
9/3/2013,9,14,21,34,38,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,4,1,1,0,1,1,0,0,0,1,2,1,1,3,0,1,0,3,0
9/4/2013,4,12,18,32,37,0,2,0,2,0,0,2,0,1,1,1,3,1,1,1,0,1,3,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,2,2,1
9/5/2013,7,9,19,34,36,2,2,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,2,1,0,0,0,1,2,0,1,2,0,1,1,1,2,1,1,2,0,1
9/6/2013,10,15,19,22,24,0,2,0,0,0,2,1,0,0,1,0,1,2,0,1,1,0,1,1,0,1,1,3,2,0,0,0,2,1,1,2,0,0,2,1,0,0,1,0
9/7/2013,14,24,26,37,38,0,1,0,1,0,0,0,0,0,0,2,0,1,1,0,1,0,0,2,0,1,1,2,4,1,1,0,1,0,2,1,1,1,1,1,0,2,1,0
9/8/2013,1,6,25,31,38,3,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,2,1,0,0,0,2,2,1,1,1,1,0,1,0,0,0,0,1,1,1,2
9/9/2013,3,8,9,14,23,0,0,1,0,0,0,1,3,2,1,0,0,0,1,1,1,0,2,0,1,1,1,2,1,0,0,0,1,0,1,1,0,0,3,0,1,2,1,1
9/10/2013,10,16,24,28,39,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,2,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,2,0,1,0,0,1,1
9/11/2013,4,5,10,11,12,1,0,1,1,1,0,0,1,0,1,2,2,0,0,0,0,0,2,1,1,0,0,1,3,1,1,0,0,2,0,2,0,1,1,0,2,2,0,0
9/12/2013,18,20,25,33,39,1,0,2,1,1,0,0,1,1,2,1,0,0,0,0,0,0,2,0,3,0,0,0,0,1,1,2,1,0,0,2,0,3,0,3,0,0,1,1
9/13/2013,2,17,27,33,38,0,2,0,1,0,1,1,0,1,0,0,1,0,1,1,1,2,0,0,1,0,1,1,0,0,1,2,1,0,1,1,1,2,1,1,0,1,3,0
9/14/2013,2,4,16,23,31,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,2,0,2,3,0,1,1,1,1,2,0,1,1,1,1,3,1,1,1,1,0,1,0,0
9/15/2013,8,14,20,24,32,0,1,2,2,1,2,2,1,1,0,0,0,0,2,3,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,2,0,1,0,0,0,1,1
9/16/2013,8,14,19,20,29,0,1,0,0,1,1,0,1,0,1,0,0,1,2,1,1,0,0,1,1,2,0,1,2,0,2,0,1,2,1,1,1,1,1,0,1,0,1,1
9/17/2013,11,16,22,35,36,1,0,1,0,1,0,2,1,0,1,2,0,2,0,1,1,0,0,0,1,1,2,1,1,1,1,1,0,1,0,0,2,2,0,2,1,0,0,0
9/18/2013,6,8,10,15,34,3,1,0,1,0,2,1,1,1,1,1,0,0,1,1,0,3,0,1,1,2,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0
9/19/2013,3,6,7,21,31,1,0,1,1,4,1,1,0,1,0,1,2,0,0,1,1,0,0,0,1,2,0,2,0,1,0,0,0,0,1,2,2,1,3,0,0,0,0,0
9/20/2013,12,15,22,31,37,0,0,0,0,0,2,0,1,1,0,0,1,1,0,2,2,1,0,1,1,0,4,1,1,0,0,0,0,0,1,2,0,0,1,1,2,3,0,1
9/21/2013,2,14,18,33,37,0,2,0,0,2,1,0,1,1,1,0,0,0,1,0,0,1,2,2,3,1,3,0,0,1,0,1,0,0,0,0,1,1,1,0,1,2,1,0
9/22/2013,8,11,13,34,38,0,1,2,0,1,0,2,1,2,0,1,0,3,1,0,2,0,1,0,0,0,1,0,1,0,0,0,1,1,2,1,0,0,2,0,1,0,1,2
9/23/2013,2,4,6,7,38,2,2,0,3,1,1,1,0,1,2,0,1,1,0,0,3,1,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,1,1,0,2,1,1
9/24/2013,7,11,18,19,29,2,0,1,0,1,1,2,0,2,0,2,1,0,1,0,3,0,1,2,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1
9/25/2013,1,20,24,31,38,1,0,0,0,1,0,0,2,0,2,0,0,1,2,1,2,1,0,0,1,1,0,1,3,0,0,0,1,0,2,1,1,2,0,1,1,0,2,0
9/26/2013,7,32,36,37,38,0,0,0,0,0,0,4,0,1,0,1,1,1,0,0,1,0,1,0,0,0,2,1,2,1,0,2,1,0,0,0,3,0,0,1,2,1,1,3
9/27/2013,11,12,16,19,28,0,0,0,2,1,1,1,0,1,0,1,2,2,1,1,1,0,2,2,1,0,1,1,2,0,0,1,2,0,0,1,0,1,1,1,0,0,0,0
9/28/2013,6,15,29,33,36,1,0,1,1,0,2,1,0,1,1,0,0,0,0,2,0,0,0,1,0,1,2,1,0,0,0,1,0,1,2,0,1,1,1,0,2,1,3,2
9/29/2013,20,24,27,34,38,2,0,0,1,0,2,0,1,1,2,0,0,0,0,0,0,1,0,1,1,1,1,1,2,0,1,3,1,0,1,1,0,0,1,1,1,0,1,2
9/30/2013,6,13,21,28,36,1,0,1,0,0,1,0,0,1,1,0,1,3,2,1,1,0,0,2,0,1,0,1,1,1,0,3,3,0,0,0,1,0,0,1,2,0,1,0
10/1/2013,12,13,21,24,34,0,0,0,0,1,0,2,1,1,0,0,2,2,2,1,1,1,0,0,0,2,0,1,3,0,1,2,1,0,0,0,0,0,2,1,0,1,1,1
10/2/2013,6,16,34,35,38,1,0,1,0,0,1,0,1,1,0,2,2,0,2,1,1,1,0,0,1,1,2,0,0,1,1,1,1,0,0,3,1,0,1,1,1,0,1,0
10/3/2013,7,23,31,33,34,1,0,2,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,2,0,1,0,0,0,1,0,3,0,1,2,2,0,4,0,2
10/4/2013,6,8,11,16,22,0,1,1,0,0,3,0,1,1,1,1,1,1,1,0,1,0,1,1,2,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,3,1,0,0
10/5/2013,10,11,21,26,36,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,2,2,0,0,0,3,1,2,0,0,0,1,0,0,0,1,3,0,1
10/6/2013,3,23,25,29,31,0,2,2,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,1,0,1,1,3,1,1,0,2,0,1,2,1,1,0,0,3
10/7/2013,7,8,10,17,33,0,3,1,0,1,0,1,2,0,2,0,0,0,0,1,0,3,1,1,0,1,2,0,0,0,1,1,1,2,0,1,0,1,0,0,1,0,2,1
